name,varlab
DayDeaMeFoLANL20210512,Daily deaths mean smooth forecast only LANL
update_date20210512,update date
DayDeaMeRaLANL20210516,Daily deaths mean raw LANL
DayDeaMeSmLANL20210516,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210516,Daily deaths mean smooth forecast only LANL
DayDeaMeRaLANL20210519,Daily deaths mean raw LANL
DayDeaMeSmLANL20210519,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210519,Daily deaths mean smooth forecast only LANL
update_date20210519,update date
DayDeaMeRaLANL20210523,Daily deaths mean raw LANL
DayDeaMeSmLANL20210523,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210523,Daily deaths mean smooth forecast only LANL
update_date20210523,update date
DayDeaMeRaLANL20210526,Daily deaths mean raw LANL
DayDeaMeSmLANL20210526,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210526,Daily deaths mean smooth forecast only LANL
update_date20210526,update date
DayDeaMeRaLANL20210602,Daily deaths mean raw LANL
DayDeaMeSmLANL20210602,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210602,Daily deaths mean smooth forecast only LANL
update_date20210602,update date
DayDeaMeRaLANL20210606,Daily deaths mean raw LANL
DayDeaMeSmLANL20210606,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210606,Daily deaths mean smooth forecast only LANL
update_date20210606,update date
DayDeaMeRaLANL20210613,Daily deaths mean raw LANL
DayDeaMeSmLANL20210613,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210613,Daily deaths mean smooth forecast only LANL
update_date20210613,update date
DayDeaMeRaLANL20210620,Daily deaths mean raw LANL
DayDeaMeSmLANL20210620,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210620,Daily deaths mean smooth forecast only LANL
update_date20210620,update date
DayDeaMeRaLANL20210627,Daily deaths mean raw LANL
DayDeaMeSmLANL20210627,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210627,Daily deaths mean smooth forecast only LANL
update_date20210627,update date
DayDeaMeRaLANL20210704,Daily deaths mean raw LANL
DayDeaMeSmLANL20210704,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210704,Daily deaths mean smooth forecast only LANL
update_date20210704,update date
DayDeaMeRaLANL20210711,Daily deaths mean raw LANL
DayDeaMeSmLANL20210711,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210711,Daily deaths mean smooth forecast only LANL
update_date20210711,update date
DayDeaMeRaLANL20210718,Daily deaths mean raw LANL
DayDeaMeSmLANL20210718,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210718,Daily deaths mean smooth forecast only LANL
update_date20210718,update date
DayDeaMeRaLANL20210725,Daily deaths mean raw LANL
DayDeaMeSmLANL20210725,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210725,Daily deaths mean smooth forecast only LANL
update_date20210725,update date
DayDeaMeRaLANL20210801,Daily deaths mean raw LANL
DayDeaMeSmLANL20210801,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210801,Daily deaths mean smooth forecast only LANL
update_date20210801,update date
DayDeaMeRaLANL20210808,Daily deaths mean raw LANL
DayDeaMeSmLANL20210808,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210808,Daily deaths mean smooth forecast only LANL
update_date20210808,update date
DayDeaMeRaLANL20210815,Daily deaths mean raw LANL
DayDeaMeSmLANL20210815,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210815,Daily deaths mean smooth forecast only LANL
update_date20210815,update date
DayDeaMeRaLANL20210822,Daily deaths mean raw LANL
DayDeaMeSmLANL20210822,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210822,Daily deaths mean smooth forecast only LANL
update_date20210822,update date
DayDeaMeRaLANL20210829,Daily deaths mean raw LANL
DayDeaMeSmLANL20210829,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210829,Daily deaths mean smooth forecast only LANL
update_date20210829,update date
DayDeaMeRaLANL20210905,Daily deaths mean raw LANL
DayDeaMeSmLANL20210905,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210905,Daily deaths mean smooth forecast only LANL
update_date20210905,update date
DayDeaMeRaLANL20210912,Daily deaths mean raw LANL
DayDeaMeSmLANL20210912,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210912,Daily deaths mean smooth forecast only LANL
update_date20210912,update date
DayDeaMeRaLANL20210919,Daily deaths mean raw LANL
DayDeaMeSmLANL20210919,Daily deaths mean smooth LANL
DayDeaMeFoLANL20210919,Daily deaths mean smooth forecast only LANL
update_date20210919,update date
